bathrooms,bedrooms,num_beds,can_instant_book,is_fully_refundable,is_superhost,is_new_listing,room_type_category,person_capacity,lat,lng,url,listing_key
2.5,3.0,3,True,True,False,False,entire_home,8,21.154770000000006,-86.85139000000002,https://www.airbnb.com/rooms/29315835,29315835
1.0,2.0,4,False,True,True,False,entire_home,6,21.17988,-86.81509,https://www.airbnb.com/rooms/22047370,22047370
1.0,1.0,2,True,True,True,False,private_room,3,21.13878,-86.75095999999998,https://www.airbnb.com/rooms/16194047,16194047
1.0,2.0,4,True,True,False,False,entire_home,6,21.15283,-86.84907,https://www.airbnb.com/rooms/32915103,32915103
1.0,1.0,1,True,True,False,True,private_room,2,21.16075,-86.82306,https://www.airbnb.com/rooms/35678442,35678442
1.0,2.0,3,True,True,False,False,entire_home,6,21.164228,-86.82133499999998,https://www.airbnb.com/rooms/28051355,28051355
1.0,2.0,2,True,True,True,False,entire_home,4,21.226421,-86.726112,https://www.airbnb.com/rooms/33214405,33214405
1.0,1.0,1,False,True,False,False,private_room,2,21.08038,-86.86405,https://www.airbnb.com/rooms/15203188,15203188
1.0,1.0,1,True,True,False,False,entire_home,2,21.15208,-86.82154,https://www.airbnb.com/rooms/30319111,30319111
1.0,1.0,1,True,True,False,False,private_room,3,21.14822,-86.8409,https://www.airbnb.com/rooms/26896777,26896777
1.0,1.0,1,True,True,False,False,entire_home,2,21.15319,-86.82652,https://www.airbnb.com/rooms/29675913,29675913
2.0,2.0,3,True,True,False,False,entire_home,6,21.139643,-86.860153,https://www.airbnb.com/rooms/29569306,29569306
1.0,1.0,1,True,True,False,False,private_room,2,21.15875,-86.82378,https://www.airbnb.com/rooms/28512755,28512755
1.0,2.0,2,False,True,False,False,entire_home,4,21.160452,-86.830772,https://www.airbnb.com/rooms/13978328,13978328
1.0,1.0,1,True,True,False,False,private_room,2,21.257208,-86.74765,https://www.airbnb.com/rooms/14786807,14786807
1.0,0.0,1,True,True,False,False,entire_home,4,21.1496,-86.8405,https://www.airbnb.com/rooms/31991473,31991473
2.5,3.0,4,True,True,False,False,entire_home,6,21.1069,-86.86180999999998,https://www.airbnb.com/rooms/33880231,33880231
1.0,1.0,1,True,True,True,True,private_room,2,21.15371,-86.82336,https://www.airbnb.com/rooms/35493447,35493447
1.0,3.0,3,True,True,False,False,entire_home,6,21.178486,-86.829849,https://www.airbnb.com/rooms/21868413,21868413
1.0,1.0,1,True,True,False,False,entire_home,2,21.13825,-86.84198,https://www.airbnb.com/rooms/27014016,27014016
1.0,1.0,2,True,True,False,False,entire_home,3,21.14412,-86.82596,https://www.airbnb.com/rooms/33592895,33592895
2.5,3.0,4,True,True,False,False,entire_home,7,21.106,-86.85967,https://www.airbnb.com/rooms/34471078,34471078
1.0,0.0,1,False,True,True,False,entire_home,2,21.15768,-86.83400999999998,https://www.airbnb.com/rooms/31316972,31316972
2.0,2.0,4,True,True,False,False,entire_home,6,21.13934,-86.85959,https://www.airbnb.com/rooms/30941717,30941717
2.0,2.0,4,True,True,False,False,entire_home,7,21.10566,-86.85651999999997,https://www.airbnb.com/rooms/23853711,23853711
1.0,2.0,3,True,True,False,False,entire_home,8,21.16215,-86.82947,https://www.airbnb.com/rooms/17211751,17211751
1.0,1.0,1,True,True,False,False,private_room,2,21.07045,-86.85009000000002,https://www.airbnb.com/rooms/18432539,18432539
1.0,0.0,1,True,True,False,False,private_room,2,21.23218,-86.73403,https://www.airbnb.com/rooms/33942020,33942020
1.0,1.0,1,True,True,False,False,private_room,3,21.14696,-86.84109000000002,https://www.airbnb.com/rooms/26918148,26918148
2.0,2.0,3,True,True,False,False,entire_home,4,21.14073,-86.86111,https://www.airbnb.com/rooms/20992060,20992060
2.5,3.0,8,True,True,False,False,entire_home,13,21.12363,-86.87904,https://www.airbnb.com/rooms/15451759,15451759
2.0,2.0,2,False,True,False,False,entire_home,4,21.17708,-86.8124,https://www.airbnb.com/rooms/22980500,22980500
2.5,1.0,2,True,True,False,False,private_room,3,21.13847,-86.83263000000002,https://www.airbnb.com/rooms/34001432,34001432
2.0,3.0,4,False,True,False,False,entire_home,6,21.145332,-86.846352,https://www.airbnb.com/rooms/19659734,19659734
1.0,1.0,1,True,True,False,False,private_room,2,21.15969,-86.8223,https://www.airbnb.com/rooms/34120931,34120931
1.0,0.0,1,True,True,False,False,private_room,2,21.23145,-86.73479,https://www.airbnb.com/rooms/33961073,33961073
1.0,1.0,1,True,True,False,True,entire_home,2,21.162370000000006,-86.84131000000002,https://www.airbnb.com/rooms/17940776,17940776
2.0,2.0,3,True,True,False,False,entire_home,6,21.13913,-86.86046,https://www.airbnb.com/rooms/31413734,31413734
1.0,2.0,3,True,True,True,False,entire_home,4,21.157011,-86.833199,https://www.airbnb.com/rooms/31282922,31282922
2.0,2.0,2,True,True,False,False,private_room,4,21.19306,-86.80657,https://www.airbnb.com/rooms/22878948,22878948
1.0,2.0,4,True,True,False,False,entire_home,6,21.11537,-86.8828,https://www.airbnb.com/rooms/17267733,17267733
2.5,3.0,5,True,True,True,False,entire_home,8,21.10881,-86.88408000000003,https://www.airbnb.com/rooms/25293017,25293017
1.0,2.0,5,True,True,True,False,entire_home,5,21.08111,-86.84746,https://www.airbnb.com/rooms/11158960,11158960
1.0,2.0,3,True,True,False,False,entire_home,5,21.109070000000006,-86.885,https://www.airbnb.com/rooms/20184678,20184678
1.0,1.0,1,True,True,False,True,private_room,2,21.09238,-86.8423,https://www.airbnb.com/rooms/35463845,35463845
1.0,1.0,1,True,True,False,False,entire_home,2,21.0776,-86.85069,https://www.airbnb.com/rooms/16093605,16093605
1.0,1.0,2,True,True,False,False,entire_home,3,21.19279,-86.80753,https://www.airbnb.com/rooms/30497100,30497100
1.0,2.0,5,True,True,False,False,entire_home,6,20.863657,-86.902222,https://www.airbnb.com/rooms/23071793,23071793
1.0,1.0,2,True,True,False,False,entire_home,4,21.14941,-86.84042,https://www.airbnb.com/rooms/31138894,31138894
1.0,1.0,1,True,True,False,False,private_room,2,21.15968,-86.82683,https://www.airbnb.com/rooms/33786578,33786578
1.0,2.0,2,True,True,False,False,entire_home,5,21.15934,-86.82549,https://www.airbnb.com/rooms/17745494,17745494
1.0,1.0,1,False,True,False,False,entire_home,2,21.13832,-86.84116999999998,https://www.airbnb.com/rooms/23669815,23669815
1.0,2.0,3,True,True,False,False,private_room,4,21.19112,-86.80763,https://www.airbnb.com/rooms/26642078,26642078
2.0,2.0,4,True,True,False,False,entire_home,6,21.139643,-86.860153,https://www.airbnb.com/rooms/31016325,31016325
1.0,0.0,1,True,True,True,False,entire_home,2,21.23467,-86.73293000000002,https://www.airbnb.com/rooms/21644850,21644850
2.5,1.0,1,True,True,False,False,private_room,2,21.159939,-86.82719399999998,https://www.airbnb.com/rooms/32283734,32283734
1.0,2.0,3,True,True,True,False,entire_home,6,21.161444,-86.841766,https://www.airbnb.com/rooms/30739939,30739939
1.0,1.0,1,True,True,False,False,private_room,2,21.257229,-86.74754300000002,https://www.airbnb.com/rooms/13700011,13700011
1.0,1.0,2,True,True,False,False,entire_home,4,21.14669,-86.84700000000002,https://www.airbnb.com/rooms/35160585,35160585
2.0,2.0,3,True,True,False,False,entire_home,6,21.13904,-86.8608,https://www.airbnb.com/rooms/31330631,31330631
1.5,1.0,1,True,True,False,False,private_room,2,21.11907,-86.84156999999998,https://www.airbnb.com/rooms/8368311,8368311
1.0,1.0,1,True,True,True,False,private_room,2,21.10127,-86.84376999999998,https://www.airbnb.com/rooms/9736184,9736184
2.0,1.0,1,True,True,False,False,private_room,2,21.14472,-86.82517,https://www.airbnb.com/rooms/21906793,21906793
1.0,1.0,1,True,True,False,False,private_room,1,20.865170000000006,-86.90781,https://www.airbnb.com/rooms/29759964,29759964
1.0,3.0,5,True,True,True,False,entire_home,8,21.139339,-86.839256,https://www.airbnb.com/rooms/22432837,22432837
1.0,2.0,2,True,True,False,False,entire_home,4,21.17929,-86.81567,https://www.airbnb.com/rooms/27370805,27370805
1.0,1.0,1,True,True,False,False,private_room,4,21.1476,-86.8342,https://www.airbnb.com/rooms/27063260,27063260
1.5,2.0,4,True,True,False,False,entire_home,5,21.11549,-86.87728,https://www.airbnb.com/rooms/31236773,31236773
1.0,2.0,2,True,True,True,False,entire_home,4,21.16374,-86.83362,https://www.airbnb.com/rooms/31054817,31054817
2.0,2.0,4,True,True,True,False,entire_home,4,21.139643,-86.860153,https://www.airbnb.com/rooms/29013033,29013033
2.0,2.0,3,True,True,False,False,entire_home,6,21.14075,-86.86059,https://www.airbnb.com/rooms/30929650,30929650
1.0,1.0,2,True,True,False,False,private_room,3,21.184,-86.80769000000002,https://www.airbnb.com/rooms/28736046,28736046
1.0,1.0,2,True,True,False,False,private_room,4,21.22316,-86.80126,https://www.airbnb.com/rooms/14933915,14933915
1.0,1.0,2,True,True,False,True,entire_home,2,21.14238,-86.82625,https://www.airbnb.com/rooms/34388224,34388224
1.0,2.0,3,True,True,True,False,entire_home,4,21.13954,-86.84723000000002,https://www.airbnb.com/rooms/8705940,8705940
1.0,2.0,3,False,True,False,False,entire_home,4,21.19367,-86.80764,https://www.airbnb.com/rooms/18526611,18526611
1.0,2.0,2,True,True,False,False,entire_home,5,21.16017,-86.8275,https://www.airbnb.com/rooms/17761097,17761097
1.5,2.0,2,True,True,True,False,entire_home,6,21.12551,-86.8348,https://www.airbnb.com/rooms/12495519,12495519
1.0,1.0,2,False,True,False,False,entire_home,3,21.1571,-86.83482,https://www.airbnb.com/rooms/6920948,6920948
2.0,3.0,4,True,True,False,False,entire_home,8,21.146044,-86.84568,https://www.airbnb.com/rooms/29509324,29509324
1.5,1.0,2,True,True,True,False,private_room,4,21.166185,-86.823036,https://www.airbnb.com/rooms/25548425,25548425
1.0,1.0,1,False,True,False,False,private_room,2,21.07609,-86.86050999999998,https://www.airbnb.com/rooms/15581374,15581374
1.0,1.0,1,False,True,True,False,private_room,2,21.15138,-86.79517,https://www.airbnb.com/rooms/18346100,18346100
2.5,2.0,4,True,True,False,False,entire_home,6,21.14614,-86.8454,https://www.airbnb.com/rooms/18348075,18348075
1.0,1.0,2,False,True,True,False,private_room,4,21.16577,-86.82284,https://www.airbnb.com/rooms/31129917,31129917
2.5,2.0,2,True,True,False,False,entire_home,4,21.16308,-86.83542,https://www.airbnb.com/rooms/33721764,33721764
2.0,1.0,2,True,True,False,True,private_room,2,21.14,-86.83251,https://www.airbnb.com/rooms/34001608,34001608
2.0,2.0,3,True,True,False,False,entire_home,6,21.14068,-86.85983,https://www.airbnb.com/rooms/27020158,27020158
1.0,2.0,2,True,True,True,False,entire_home,4,21.14328,-86.84695,https://www.airbnb.com/rooms/19161599,19161599
1.0,2.0,3,True,True,False,False,entire_home,5,21.15097,-86.84737,https://www.airbnb.com/rooms/21568765,21568765
2.0,2.0,3,True,True,True,False,entire_home,7,21.15844,-86.83596,https://www.airbnb.com/rooms/28897674,28897674
1.0,0.0,3,True,True,True,False,entire_home,6,21.124046,-86.833618,https://www.airbnb.com/rooms/5261838,5261838
1.0,1.0,1,True,True,False,False,entire_home,2,21.15278,-86.82699000000002,https://www.airbnb.com/rooms/29655707,29655707
2.0,2.0,4,False,True,True,False,entire_home,6,21.1399,-86.86003000000002,https://www.airbnb.com/rooms/17405832,17405832
1.0,2.0,3,True,True,True,False,entire_home,5,21.13739,-86.85418,https://www.airbnb.com/rooms/23811960,23811960
1.0,1.0,1,True,True,False,True,private_room,2,21.095682,-86.76956899999998,https://www.airbnb.com/rooms/35490162,35490162
1.0,1.0,2,True,True,False,False,entire_home,4,21.16489,-86.82118,https://www.airbnb.com/rooms/32308155,32308155
1.5,2.0,2,True,True,False,False,entire_home,4,21.11554,-86.87442,https://www.airbnb.com/rooms/23881620,23881620
2.0,3.0,3,True,True,False,False,entire_home,6,21.12871,-86.87671999999998,https://www.airbnb.com/rooms/8390808,8390808
1.0,2.0,3,False,True,True,False,entire_home,6,21.16139,-86.83073,https://www.airbnb.com/rooms/5761374,5761374
1.0,2.0,4,True,True,True,False,entire_home,6,21.10885,-86.8848,https://www.airbnb.com/rooms/25708682,25708682
2.0,2.0,2,False,True,False,False,entire_home,4,21.19377,-86.80606999999998,https://www.airbnb.com/rooms/20885503,20885503
1.0,1.0,1,True,True,False,False,entire_home,4,21.160275,-86.828354,https://www.airbnb.com/rooms/13765621,13765621
1.0,2.0,3,True,True,True,False,entire_home,6,21.15657,-86.82704,https://www.airbnb.com/rooms/16274260,16274260
1.0,1.0,2,False,True,True,False,private_room,4,21.16715,-86.82229,https://www.airbnb.com/rooms/31129668,31129668
2.0,2.0,3,True,True,True,False,entire_home,6,21.13838,-86.85991,https://www.airbnb.com/rooms/24492023,24492023
1.0,2.0,2,True,True,True,False,private_room,4,21.15457,-86.823883,https://www.airbnb.com/rooms/16394256,16394256
1.0,1.0,2,True,True,True,False,private_room,4,21.14954,-86.84329,https://www.airbnb.com/rooms/31104018,31104018
1.0,1.0,0,True,True,False,False,entire_home,3,21.13182,-86.75962,https://www.airbnb.com/rooms/33288268,33288268
1.0,1.0,1,True,True,True,False,private_room,3,21.18611,-86.80667,https://www.airbnb.com/rooms/15297639,15297639
2.0,2.0,2,True,True,False,False,entire_home,5,21.161213,-86.827003,https://www.airbnb.com/rooms/26670921,26670921
1.0,1.0,1,True,True,True,False,entire_home,2,21.1595,-86.8332,https://www.airbnb.com/rooms/33943813,33943813
1.0,1.0,1,True,True,True,False,private_room,2,21.10053,-86.8436,https://www.airbnb.com/rooms/7454215,7454215
1.0,1.0,1,True,True,True,False,private_room,2,21.078247,-86.84863299999998,https://www.airbnb.com/rooms/23137407,23137407
1.0,2.0,3,True,True,False,False,entire_home,5,21.14936,-86.84626999999998,https://www.airbnb.com/rooms/12714872,12714872
2.0,2.0,3,True,True,False,False,entire_home,6,21.139952,-86.86269399999998,https://www.airbnb.com/rooms/20758010,20758010
1.0,1.0,1,True,True,False,False,entire_home,3,21.19476,-86.80714,https://www.airbnb.com/rooms/15436821,15436821
1.0,1.0,1,False,True,False,False,entire_home,2,21.15436,-86.821648,https://www.airbnb.com/rooms/5696173,5696173
1.5,2.0,3,True,True,True,False,entire_home,4,21.160265,-86.836761,https://www.airbnb.com/rooms/9318770,9318770
1.0,1.0,2,True,True,True,False,entire_home,4,21.18455,-86.80632,https://www.airbnb.com/rooms/27134523,27134523
1.0,1.0,1,True,True,False,False,private_room,2,21.078442000000006,-86.84614599999998,https://www.airbnb.com/rooms/5968464,5968464
1.0,1.0,1,False,True,True,False,entire_home,2,21.16003,-86.83046,https://www.airbnb.com/rooms/9464330,9464330
1.0,1.0,1,True,True,True,False,entire_home,2,21.152395,-86.826447,https://www.airbnb.com/rooms/18043020,18043020
1.0,1.0,1,True,True,True,False,entire_home,3,21.152395,-86.826447,https://www.airbnb.com/rooms/20171942,20171942
1.0,1.0,1,True,True,True,True,entire_home,4,21.11148,-86.85282,https://www.airbnb.com/rooms/35303909,35303909
1.0,1.0,1,True,True,False,False,entire_home,4,21.197182,-86.805138,https://www.airbnb.com/rooms/15038970,15038970
1.0,1.0,2,True,True,False,False,entire_home,5,21.19299,-86.80838,https://www.airbnb.com/rooms/18503537,18503537
1.0,1.0,1,True,True,True,False,private_room,2,21.16548,-86.82194,https://www.airbnb.com/rooms/11270722,11270722
1.0,0.0,1,True,True,False,False,entire_home,4,21.20157,-86.80521,https://www.airbnb.com/rooms/12301541,12301541
1.0,1.0,1,True,True,True,False,entire_home,4,21.16102,-86.82264,https://www.airbnb.com/rooms/20710464,20710464
1.0,1.0,2,True,True,True,False,entire_home,3,21.18576,-86.8085,https://www.airbnb.com/rooms/15022597,15022597
1.0,1.0,1,True,True,False,False,entire_home,2,21.152836,-86.822449,https://www.airbnb.com/rooms/17264779,17264779
1.0,1.0,1,True,True,False,False,private_room,2,21.143946,-86.82223499999998,https://www.airbnb.com/rooms/20134995,20134995
1.0,1.0,1,True,True,False,False,private_room,2,21.18072,-86.80974,https://www.airbnb.com/rooms/28934479,28934479
1.0,2.0,2,True,True,True,False,entire_home,3,21.14505,-86.84573,https://www.airbnb.com/rooms/133047,133047
1.0,0.0,2,False,True,False,False,entire_home,4,21.13046,-86.7616,https://www.airbnb.com/rooms/13828137,13828137
1.0,2.0,4,True,True,True,False,entire_home,4,21.145718,-86.826424,https://www.airbnb.com/rooms/17218357,17218357
2.5,2.0,2,False,True,True,False,entire_home,4,21.11918,-86.87956,https://www.airbnb.com/rooms/22299369,22299369
1.0,1.0,2,True,True,False,False,private_room,4,21.19214,-86.80552,https://www.airbnb.com/rooms/14933463,14933463
1.0,1.0,3,True,True,False,False,private_room,4,21.18044,-86.80849,https://www.airbnb.com/rooms/28957202,28957202
1.0,1.0,2,True,True,True,False,entire_home,4,21.18477,-86.80781999999998,https://www.airbnb.com/rooms/22293900,22293900
1.0,1.0,1,True,True,False,False,private_room,2,21.12608,-86.87831,https://www.airbnb.com/rooms/32897914,32897914
2.0,2.0,3,True,True,True,False,entire_home,6,21.139193,-86.860046,https://www.airbnb.com/rooms/16271465,16271465
1.0,1.0,2,True,True,True,False,entire_home,2,21.07033,-86.86146,https://www.airbnb.com/rooms/15770813,15770813
1.0,1.0,1,True,True,True,False,entire_home,2,21.1848,-86.80821,https://www.airbnb.com/rooms/16099004,16099004
2.0,2.0,3,True,True,False,False,entire_home,4,21.20061,-86.80533,https://www.airbnb.com/rooms/22879401,22879401
1.0,0.0,1,True,True,False,False,entire_home,2,21.129082,-86.762856,https://www.airbnb.com/rooms/22231387,22231387
1.0,1.0,2,True,True,False,False,private_room,2,21.14284,-86.78933,https://www.airbnb.com/rooms/28046599,28046599
1.0,0.0,2,True,True,True,False,entire_home,3,21.14241,-86.77513,https://www.airbnb.com/rooms/24560184,24560184
2.0,3.0,5,True,True,True,False,entire_home,10,21.148191,-86.821846,https://www.airbnb.com/rooms/32341792,32341792
2.0,2.0,2,False,True,True,False,entire_home,5,21.14953,-86.85098,https://www.airbnb.com/rooms/18807391,18807391
1.0,1.0,1,True,True,False,False,private_room,2,21.152596,-86.827286,https://www.airbnb.com/rooms/23026280,23026280
1.0,1.0,1,True,True,True,False,entire_home,2,21.07198,-86.86375,https://www.airbnb.com/rooms/28333704,28333704
1.5,3.0,5,True,True,True,False,entire_home,6,21.153395,-86.821747,https://www.airbnb.com/rooms/26840255,26840255
1.0,1.0,2,True,True,True,False,entire_home,3,21.177425,-86.814499,https://www.airbnb.com/rooms/16109502,16109502
1.0,1.0,2,False,True,True,False,entire_home,4,21.204565,-86.805305,https://www.airbnb.com/rooms/3625433,3625433
2.0,2.0,2,True,True,True,False,entire_home,4,21.15051,-86.83151,https://www.airbnb.com/rooms/142860,142860
1.0,1.0,2,True,True,False,False,entire_home,4,21.04869,-86.78177,https://www.airbnb.com/rooms/137557,137557
2.0,1.0,1,True,True,False,False,entire_home,2,21.18725,-86.80646999999998,https://www.airbnb.com/rooms/12849349,12849349
1.0,1.0,1,False,True,True,False,private_room,2,21.1484,-86.82106999999998,https://www.airbnb.com/rooms/1129456,1129456
1.0,1.0,2,True,True,False,False,private_room,3,21.10208,-86.76311,https://www.airbnb.com/rooms/25232225,25232225
1.0,1.0,1,True,True,False,False,entire_home,3,21.158821,-86.835396,https://www.airbnb.com/rooms/21434605,21434605
1.0,1.0,2,False,True,False,False,private_room,4,21.04553,-86.78258000000002,https://www.airbnb.com/rooms/2378266,2378266
2.0,2.0,3,True,True,True,False,entire_home,6,21.15018,-86.85521,https://www.airbnb.com/rooms/19606601,19606601
1.0,2.0,2,False,True,False,False,entire_home,4,21.15915,-86.82585999999998,https://www.airbnb.com/rooms/5538450,5538450
1.0,1.0,2,False,True,False,False,private_room,2,21.14622,-86.78949,https://www.airbnb.com/rooms/17653432,17653432
1.0,2.0,2,True,True,False,False,entire_home,4,21.13137,-86.85533000000002,https://www.airbnb.com/rooms/18214389,18214389
2.0,2.0,4,True,True,False,False,entire_home,6,21.139376,-86.831902,https://www.airbnb.com/rooms/23998889,23998889
1.0,1.0,2,True,True,False,False,entire_home,3,21.14802,-86.79136,https://www.airbnb.com/rooms/30673902,30673902
1.0,3.0,3,True,True,False,False,entire_home,6,21.16743,-86.82172,https://www.airbnb.com/rooms/29779336,29779336
2.5,3.0,3,True,True,False,False,entire_home,6,21.13529,-86.84042,https://www.airbnb.com/rooms/17943647,17943647
1.0,2.0,2,False,True,False,False,entire_home,6,21.15025,-86.82531999999998,https://www.airbnb.com/rooms/16252326,16252326
2.0,2.0,3,True,True,True,False,entire_home,4,21.12557,-86.88190999999998,https://www.airbnb.com/rooms/33589907,33589907
2.0,2.0,3,False,True,True,False,entire_home,6,21.1385,-86.85941,https://www.airbnb.com/rooms/33913608,33913608
3.0,3.0,5,True,True,False,False,entire_home,6,21.138781,-86.827469,https://www.airbnb.com/rooms/33837950,33837950
2.5,3.0,5,True,True,False,False,entire_home,10,21.155415,-86.84745,https://www.airbnb.com/rooms/17623275,17623275
1.5,2.0,3,True,True,True,False,entire_home,4,21.1988,-86.81976999999998,https://www.airbnb.com/rooms/31282261,31282261
2.5,3.0,4,True,True,False,False,entire_home,8,21.13458,-86.84201,https://www.airbnb.com/rooms/19099678,19099678
1.0,1.0,1,True,True,False,False,entire_home,2,21.142807,-86.825684,https://www.airbnb.com/rooms/22657864,22657864
2.0,2.0,4,True,True,False,False,entire_home,5,21.14977,-86.845,https://www.airbnb.com/rooms/17138892,17138892
1.0,1.0,2,False,True,True,False,entire_home,4,21.148726,-86.828011,https://www.airbnb.com/rooms/18820084,18820084
1.0,1.0,1,True,True,False,False,private_room,1,21.196,-86.80624,https://www.airbnb.com/rooms/15787930,15787930
2.0,3.0,4,True,True,True,False,entire_home,6,21.15561,-86.84577,https://www.airbnb.com/rooms/28638837,28638837
1.0,1.0,2,True,True,False,False,private_room,4,21.13501,-86.75929000000002,https://www.airbnb.com/rooms/21295403,21295403
2.0,2.0,3,True,True,False,False,entire_home,4,21.13786,-86.82679,https://www.airbnb.com/rooms/34290664,34290664
1.0,2.0,3,True,True,True,False,entire_home,5,21.14752,-86.82814,https://www.airbnb.com/rooms/28283002,28283002
3.0,3.0,5,True,True,False,False,entire_home,6,21.13758,-86.82723,https://www.airbnb.com/rooms/35034190,35034190
2.0,2.0,4,True,True,True,False,entire_home,6,21.15121,-86.85471,https://www.airbnb.com/rooms/32533963,32533963
2.0,2.0,3,True,True,True,False,entire_home,6,21.15041,-86.85619,https://www.airbnb.com/rooms/31114819,31114819
1.0,1.0,1,True,True,True,False,private_room,2,21.21585,-86.80144,https://www.airbnb.com/rooms/14088145,14088145
1.0,1.0,1,True,True,False,False,entire_home,2,21.0788,-86.84968,https://www.airbnb.com/rooms/22900122,22900122
3.0,3.0,5,True,True,False,False,entire_home,10,21.16313,-86.83612,https://www.airbnb.com/rooms/13688375,13688375
3.5,4.0,4,True,True,False,False,entire_home,6,21.14778,-86.84278,https://www.airbnb.com/rooms/17557714,17557714
1.0,2.0,3,True,True,False,False,entire_home,4,21.14519,-86.84451999999997,https://www.airbnb.com/rooms/20913714,20913714
1.0,1.0,1,False,True,False,False,entire_home,2,21.127377,-86.83345,https://www.airbnb.com/rooms/17608173,17608173
2.0,2.0,2,True,True,False,False,entire_home,4,21.12655,-86.87393,https://www.airbnb.com/rooms/27468248,27468248
1.0,1.0,2,True,True,False,True,private_room,4,21.08971,-86.770882,https://www.airbnb.com/rooms/35575614,35575614
2.0,2.0,4,True,True,False,False,entire_home,5,21.150170000000006,-86.85108000000002,https://www.airbnb.com/rooms/16201688,16201688
2.0,2.0,3,True,True,True,False,entire_home,6,21.14075,-86.86131999999998,https://www.airbnb.com/rooms/33912730,33912730
2.0,3.0,6,True,True,True,False,entire_home,11,21.11452,-86.88061,https://www.airbnb.com/rooms/6583038,6583038
1.0,1.0,3,False,True,False,False,private_room,3,21.16626,-86.82143,https://www.airbnb.com/rooms/302178,302178
1.0,1.0,2,True,True,False,False,entire_home,2,21.15307,-86.82706999999998,https://www.airbnb.com/rooms/29676593,29676593
2.5,2.0,3,True,True,True,False,entire_home,6,21.13438,-86.84304,https://www.airbnb.com/rooms/29365097,29365097
2.0,2.0,3,True,True,True,False,entire_home,4,21.1398,-86.84156,https://www.airbnb.com/rooms/22041490,22041490
1.0,1.0,1,True,True,False,True,private_room,2,21.14383,-86.79016,https://www.airbnb.com/rooms/35995191,35995191
2.0,2.0,3,True,True,False,True,entire_home,4,21.19676,-86.80502,https://www.airbnb.com/rooms/35314746,35314746
2.0,2.0,2,True,True,False,False,entire_home,4,21.12901,-86.76524,https://www.airbnb.com/rooms/33293761,33293761
1.0,2.0,3,True,True,True,False,entire_home,6,21.15564,-86.83749,https://www.airbnb.com/rooms/32818501,32818501
2.0,2.0,3,True,True,False,False,entire_home,6,21.15099,-86.85425,https://www.airbnb.com/rooms/26741084,26741084
1.0,0.0,1,True,True,True,False,entire_home,2,21.22492,-86.72479,https://www.airbnb.com/rooms/21244761,21244761
1.0,2.0,2,True,True,False,False,entire_home,5,21.16001,-86.82938,https://www.airbnb.com/rooms/22901789,22901789
1.0,1.0,2,True,True,False,False,entire_home,5,21.1305,-86.76369,https://www.airbnb.com/rooms/32744486,32744486
2.0,2.0,4,False,True,False,False,entire_home,5,21.15198,-86.85365999999998,https://www.airbnb.com/rooms/21692009,21692009
2.0,2.0,3,True,True,False,False,entire_home,6,21.14054,-86.85916,https://www.airbnb.com/rooms/33249186,33249186
2.0,2.0,4,True,True,False,False,entire_home,5,21.147701,-86.838676,https://www.airbnb.com/rooms/20677787,20677787
1.0,1.0,1,True,True,False,True,entire_home,2,21.14723,-86.82833000000002,https://www.airbnb.com/rooms/35674438,35674438
2.0,2.0,3,False,True,False,False,entire_home,6,21.13837,-86.85931,https://www.airbnb.com/rooms/32900787,32900787
1.0,0.0,1,True,True,True,False,entire_home,2,21.22267,-86.72338,https://www.airbnb.com/rooms/26170120,26170120
1.0,1.0,1,True,True,True,False,private_room,2,21.151667,-86.82382199999998,https://www.airbnb.com/rooms/27936222,27936222
1.0,1.0,2,True,True,False,False,private_room,3,21.157103,-86.822128,https://www.airbnb.com/rooms/27340843,27340843
1.0,1.0,1,True,True,True,False,private_room,2,21.24384,-86.74141,https://www.airbnb.com/rooms/30020685,30020685
1.0,1.0,1,True,True,True,False,entire_home,3,21.23921,-86.73501999999998,https://www.airbnb.com/rooms/28411237,28411237
1.0,2.0,2,True,True,True,False,entire_home,4,21.15965,-86.8268,https://www.airbnb.com/rooms/30177704,30177704
1.5,1.0,2,True,True,False,False,entire_home,4,21.13789,-86.84895,https://www.airbnb.com/rooms/20727058,20727058
2.0,2.0,4,True,True,False,False,entire_home,7,21.12678,-86.87928000000002,https://www.airbnb.com/rooms/29128395,29128395
3.0,3.0,3,True,True,False,False,entire_home,6,21.10888,-86.88514,https://www.airbnb.com/rooms/21090132,21090132
2.0,2.0,2,True,True,True,False,entire_home,6,21.15051,-86.85589,https://www.airbnb.com/rooms/33964394,33964394
1.0,1.0,1,False,True,False,False,entire_home,2,21.150236,-86.821915,https://www.airbnb.com/rooms/8758285,8758285
1.0,1.0,2,True,True,True,False,entire_home,3,21.177103,-86.822609,https://www.airbnb.com/rooms/17587194,17587194
2.0,2.0,4,True,True,False,False,entire_home,6,21.17078,-86.88641,https://www.airbnb.com/rooms/22174408,22174408
2.0,3.0,4,True,True,True,False,entire_home,6,21.12649,-86.8348,https://www.airbnb.com/rooms/30036582,30036582
1.0,1.0,3,True,True,False,False,private_room,4,21.12599,-86.8589,https://www.airbnb.com/rooms/5485919,5485919
2.0,2.0,3,True,True,False,False,entire_home,6,21.13868,-86.86046,https://www.airbnb.com/rooms/23461040,23461040
1.0,0.0,3,True,True,False,False,entire_home,4,21.1363,-86.76875,https://www.airbnb.com/rooms/33190266,33190266
